caption;commentsCount;firstComment;Comments/0/likesCount;Comments/0/Username;Comments/0/text;Comments/1/likesCount;Comments/1/ownerUsername;Comments/1/text;Comments/2/likesCount;Comments/2/ownerUsername;Comments/2/text;Comments/3/likesCount;Comments/3/ownerUsername;Comments/3/text;Comments/4/likesCount;Comments/4/ownerUsername;Comments/4/text;Comments/5/likesCount;Comments/5/ownerUsername;Comments/5/text;Comments/6/likesCount;Comments/6/ownerUsername;Comments/6/text;likesCount;ownerUsername;timestamp
"MSIB BATCH 4

Selamat & Sukses kepada Mahasiswa STIE & STMIK Jayakarta yang telah berhasil LOLOS program Magang Studi Independen Bersertifikat (MSIB) Batch 4 - Merdeka Belajar Kampus Merdeka (MBKM).
@kampusmerdeka.ri 
@pustekkom_kemdikbud 
@maribelajar_id 
—> PT. Marka Kreasi Persada
—> PT. Lentera Bangsa Benderang
—> PT. Global Investment Institusi
—> PT. Talenta Sinergi Group
—> PT. Mitra Semeru Indonesia

Semangat dan sukses belajar menjadi mahasiswa kreatif serta inovatif?? @alfinwiranda @adam.senzoe  @_arie_putra_utama @dharmadcs @fakhrezadwitamaa @cahayaa.siahaan 

Buat teman-teman mahasiswa lainnya yang belum lolos seleksi jangan patah semangat ya! Yuk, selalu update informasi mengenai program MSIB dengan follow IG @magangmerdeka 

#MagangMerdeka #KampusMerdeka
#MerdekaBelajarKampusMerdeka2023
#MariBelajarIndonesiaCerdas
#MarkaKreasiPersada
#LenteraBangsaBenderang
#GlobalInvestmentInstitusi
#TalentaSinergiGroup
#MitraSemeruIndonesia
#KampusMerdekaRI #MSIB #Batch4
#Mahasiswa #Kampus #Kuliah
#STIESTMIKJayakarta";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;56;stie_stmik_jayakarta;2023-03-21T23:50:33.000Z
"Hi semua...

Saya senang bisa menjadi salah satu dari program studi independen angkatan 5 MBKM 2023. Harapan untuk 1 semester menimba ilmu dan berbagai pengalaman bersama di maribelajar LinkedIn berjalan lancar.

Dan buat sahabat yang belum menerima tawaran di maribelajar. Buruan bergabung. Saya Septy Kurrota A'yun dari program s1 pendidikan fisika angkatan 2021 Universitas Negeri Surabaya turut berkontribusi.

Semangat";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;6;ayun_septy;2023-07-27T10:22:33.000Z
"Sneak Peek Sosialisasi Program Studi Independen Bersertifikat CDC UMY x Maribelajar

@puthutardianto @maribelajar_id";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;30;cdc_umy;2023-01-27T04:34:08.000Z
Halo. Saya [[TIAR IMAM MUARIF]], saya siap mengikuti National Onboarding MSIB angkatan 4!;0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;28;tiar_im_mf;2023-02-16T06:58:10.000Z
"Himpunan Mahasiswa Program Studi Pendidikan Kimia Fakultas Keguruan dan Ilmu Pendidikan Universitas Kristen Indonesia mengucapkan Selamat untuk @tamaraa.nn @samuelbestlyruben2 @militanlse dan @nestan.ndruru__ yang telah lolos seleksi dalam Program Merdeka Belajar Kampus Merdeka BKP Magang dan Studi Independen Bersertifikat Angkatan 4.

#fkipukihebat #ukihebat #pendidikankimiauki #pendidikankimiaukihebat #pendidikankimia #vivauki";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;29;hmpskimiauki;2023-03-06T17:59:54.000Z
"[SELAMAT KEPADA PESERTA LOLOS MSIB BATCH 4]

- Aldo Febrian Dirgantara M
- Rizal Syaepulloh
- Ayu Sri Rahayu

----
KOMINFO HIMATIF

Instagram : @himatifuninus
Youtube : HIMATIF UNINUS
E-Mail : teknikinformatikauninus@gmail.com

#gloryhimatif #teknikbravo #himatifuninus #semaftekuninus #uninusbandung
#msib #msibbatch4 #magangbersertifikat #kampusmerdeka #studiindependenbersertifikat";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;40;himatifuninus;2023-04-03T15:25:58.000Z
"Kelas Siang.. 

#happyholidays #happy #happystudying #smart #kaliwungu #kaliwungukota #adek #les #bimbel #pelajaran #maribelajar #bimbelpintar #bimbelkakliaca #liaca #bimbelterbaik #lfl #lfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfl #lfl?? #latepost #happyweekend";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;9;bimbel_kakliaca;2023-07-09T15:37:47.000Z
"Kelas Mlm.. ? 
#reels #anak #anakhits #bimbel #bimbelanak #cute #vidiokeren #indonesia #cerdas #smart #anakpintar #les #kaliwungu #kaliwunguhits #bimbelkaliwungu #belajar #lfl #story #today";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;7;bimbel_kakliaca;2023-06-07T14:23:05.000Z
"Halo sobat Politeknik Negeri Ujung Pandang,
 
Sudah mengenal Program Studi Independen dan Bersertifikat (MSIB) - Kampus Merdeka?
 
Tertarik menjadi salah satu mahasiswa yang berpartisipasi dalam program MSIB? dan ingin mengenal Program MSIB di  MariBelajar lebih dekat?
 
Yuk, ikuti sosialisasi kegiatan Program Studi Independen Bersertifikat (MSIB) Angkatan 6 bersama MariBelajar yang akan dilaksanakan pada:
 
Hari/tanggal: Kamis, 14 Desember 2023
Pukul: 15.30 WITA - Selesai
Tautan meeting: https://go.maribelajar.org/meeting
 
Tersedia e-money bagi peserta beruntung, yuk ikuti keseruannya dan daftarkan dirimu melalui https://go.maribelajar.org/sosialisasi
 
Kami tunggu kehadiran Sobat Politeknik Negeri Ujung Pandang, jangan lupa share informasi ini ke teman-teman lainnya ";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;30;pmmb.pnup;2023-12-11T05:22:43.000Z
"Halo sobat Universitas Hasanuddin
 
Sudah mengenal Program Magang Studi Independen dan Bersertifikat (MSIB) - Kampus Merdeka?
 
Tertarik menjadi salah satu mahasiswa yang berpartisipasi dalam program MSIB? dan ingin mengenal Program MSIB di MariBelajar lebih dekat?
 
Yuk, ikuti sosialisasi kegiatan Program Magang dan Studi Independen Bersertifikat (MSIB) Angkatan 6 bersama MariBelajar yang akan dilaksanakan pada:
 
Hari/tanggal: Selasa, 12 Desember 2023
Pukul: 09:00 WITA - Selesai
Tautan meeting: https://go.maribelajar.org/meeting
 
Tersedia e-money bagi peserta beruntung, yuk ikuti keseruannya dan daftarkan dirimu melalui https://go.maribelajar.org/sosialisasi
 
Kami tunggu kehadiran sobat Universitas Hasanuddin, jangan lupa share informasi ini ke teman-teman lainnya ";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;108;mbkm_unhas;2023-12-06T06:18:56.000Z
"Hallo everyone! 
Saya Siti Sarah Munawaroh mahasiswa S1 program studi Pendidikan Bahasa Inggris IKIP Siliwangi.

Saya siap mengikuti program Studi Independen Bersertifikat Kampus Merdeka Batch 5 tahun 2023 dan menjadi bagian dari @maribelajar_id.
Harapan saya selama program nya berlangsung adalah bisa menambah skill dan wawasan baru mengenai Microsoft Data Engineer, menambah relasi dan juga terwujudnya kerja sama antar rekan dengan baik.

Buat teman-teman  yang tertarik ingin belajar mengenai Microsoft dara Engineer, jangan ragu buat gabung di @maribelajar_id.

#maribelajar 
#kampusmerdeka 
#msibbatch5 
#studiindependenbersertifikat";8;Cemunguuut;0;thisintaants;Cemunguuut;0;kakaibl_;Keyennnn banget ??;0;sansanparwati_;Waaaaa,kewrennnn??;0;ijimmymaulana;;0;sarah_ssm6;@kakaibl_ hihi timaaci;1;sarah_ssm6;@thisintaants hihi timaaci tteh, semangat jugaa;0;;;50;sarah_ssm6;2023-07-28T13:14:10.000Z
"?Assalamu'alaikum warahmatullahi wabarakatuh?

Haloo!! Saya Alfiyah Fitriyani dari Universitas Muhammadiyah Prof. Dr. Hamka Program Studi Pendidikan Matematika

Saya siap mengikuti Program Studi Independen Bersertifikat Kampus Merdeka Batch 5 Tahun 2023 bersama @maribelajar_id 
 
Dengan bergabung bersama @maribelajar_id Semoga saya dapat menambah ilmu pengetahuan dan kemampuan saya dalam bidang Data Analyst dan AI

Untuk teman-teman yang belom join, ayo segera join bersama @maribelajar_id 
see you on boarding";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;16;alfiyahfitri14;2023-07-30T08:29:09.000Z
"Assalamualaikum. Halo semua??.
Saya Tarisa Asri Rahmayanti dari Pendidikan IPA UNTIRTA siap dan akan menjalankan Studi Independen Bersertifikat di @maribelajar_id angkatan 5 tahun 2023.

Semoga dengan diterimanya saya di SIB Maribelajar dapat membuat saya lebih bersemangat lagi dalam mengembangkan skill dan minat saya terhadap penggunaan Microsoft. Saya pun ingin sekali bisa menciptakan hal-hal menakjubkan dilingkup pengembangan microsoft??

Buat teman-teman yang belum bergabung di Maribelajar, yukk Join. Karena pasti pengalaman belajarnya sangatt menarik dna menyenangkan";20;congratsss tarrrr;0;ipatfatmawatii_;congratsss tarrrr;0;piyak_piyak__;Wow,,Semangat tarr;0;arifudin_syah;@ephemeralsoobad_ kenapa Komen woy wkwkkw;0;ephemeralsoobad_;@arifudin_syah u also comment in here brooo;0;;;0;;;0;;;92;ephemeralsoobad_;2023-07-29T12:59:01.000Z
"Halo, Generasi Muda Indonesia!!

Perkenalkan Saya Himmatuz Zahiroh Mahasiswa dari Prodi Manajemen Informatika Universitas Negeri Surabaya.

Saya Siap Mengikuti Program Studi Independen Bersertifikat Kampus Merdeka Batch 5 bersama @maribelajar_id

Dengan adanya program ini, diharapkan dapat mengembangkan potensi diri dan menambah wawasan dalam bidang data analyst and AI agar dapat bersinar terang sebagai generasi penerus bangsa?. 

Jangan lewatkan kesempatan ini. Yuk ikuti program Studi Independen batch 5 dan Jangan ragu untuk bergabung bersama @maribelajar_id .

#maribelajar 
#msibbatch5
#kampusmerdeka";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;38;h.zahirh;2023-07-30T16:27:11.000Z
Kampus merdeka. Merdeka mandiri belajar;0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;2;nabilanurzul;2023-07-31T03:40:20.000Z
"Hai guyss

Perkenalkan saya Savira Yuliani Mahasiswi S1 Program Studi Teknik Elektro Universitas Muhammadiyah Surakarta.

Saya siap menjadi bagian dari progam Studi Independent Bersertifikat Kampus merdeka batch 5 tahun 2023 di @maribelajar_id pada pembelajaran Microsoft Data Engineer.

Harapan saya mengikuti program ini,  agar saya dapat mengembangkan dan menambah skill untuk kedepannya. Selain itu agar saya dapat menambah relasi di dunia Industri dan belajar tentang pengaplikasian data Engineer pada dunia Industri.

""Kesempatan tidak datang 2 kali""
Bagi teman teman yang ingin menambah skill dan relasi. Ayo bergabung dengan @maribelajar_id

"" LIFE IS A BEAUTIFUL STRUGGLE ""

#maribelajar
#kampusmerdeka
#msibbatch5
#dataengineer
#studiindependent";4;;0;xci0x1x2xx1;;0;khai.ihsan;Kelas betulll;0;savira_ylni;@khai.ihsan suttttt;0;savira_ylni;@uci.wln;0;;;0;;;0;;;77;savira_ylni;2023-07-29T06:32:32.000Z
"Bonjour! Saya Fadillah dari Universitas Pendidikan Indonesia.
Senang sekali dapat bergabung di PT. Maribelajar Indonesia Cerdas, harapannya dapat menambah mengetahuan dan ilmu baru yang bermanfaat, serta lancar sampai akhir program.
Yu teman-teman jangan patah semangat masih ada harapan di Batch 6 selanjutnya! 

@maribelajar_id";9;;1;syariefsetiadi;;1;lutfiarief_;Keren gini madame;1;nadiyahsn;;1;nadiyahsn;Semangattt;1;dandisatria;lah ga jadi ngambil yg satunya?;1;nurkemalasupita;Ayey;0;fdillastn;@nadiyahsn trims kak;-1;fdillastn;2023-07-30T10:16:34.000Z
"Halo semuanya, Saya Intan Putri Sofyani mahasiswi Program Studi Matematika Universitas Pamulang  

Saya merupakan salah satu peserta Studi Independen Bersertifikat Bacth 5 yang berkesempatan untuk bergabung dengan PT MariBelajar Indonesia Cerdas dengan mengambil bidang Data Analyst dan AI

Selama Program ini saya berharap mampu mengikuti rangakaian kegiatan dan pembelajaran dengan baik sehingga dapat menambah skill dan pengetahuan mengenai bidang data khususnya Data Analys dan AI 

Untuk teman-teman yang belum menerima tawaran SIB dari MariBelajar tunggu apa lagi, yakin mau lewatin kesempatan ini? yuk gabung sekarang juga";8;KEREN!! SEMANGAT INTANNNN???;0;lailrdhzf;KEREN!! SEMANGAT INTANNNN???;0;fathannabilaa_;aih kerennyaaa ??;0;uchyanisaaa;Incess??????;1;zzllvsya;WIIHHH MANTAP;1;intanpsfyn_;@uchyanisaaa;1;intanpsfyn_;@fathannabilaa_ hihihi maksih fathan;0;;;72;intanpsfyn_;2023-07-30T13:18:08.000Z
"Hallo..!

Saya Yohanes Irvan Mau dari Universitas Kanjuruhan Malang program studi S1 Teknik informatika 

Saya siap mengikuti program Studi Independen Bersertifikat Kampus Merdeka Batch 5 tahun 2023 dengan @maribelajar_id .

Harapan saya semoga dengan mengikuti kegiatan ini bisa menambah kemampuan saya dalam bidang IT terlebih khususnya pada pembuatan aplikasi dengan Platform Microsoft Developer. Dan juga meningkat kan kemampuan saya saat berkerja dalam tim dan membangun relasi dengan teman - teman baru yang saya temui nantinya.

Ayoh daftar segera di Program Kampus Merdeka dan bergabung bersama  @maribelajar_id 

Sampai jumpa teman - teman";2;Mntaplah;1;medi_sunjo;Mntaplah;1;norrys_langa21;Semnagat koncku?;0;;;0;;;0;;;0;;;0;;;28;irvannnmms;2023-07-29T04:08:15.000Z
"[UGM Metaverse Minecraft Challenge]

Hai Sobat Microsoft! 

Dalam rangka Dies Natalis ke 74, UGM menyelenggarakan kompetisi bernama UGM Metaverse Minecraft Challenge loh! 

Kegiatan ini dapat diikuti oleh siswa SMA/Sederajat hingga mahasiswa perguruan tinggi. Syarat dan ketentuan lebih lanjut dapat melihat gambar slide kedua yaa! 

Daftarkan karyamu melalui: bit.ly/ugm-metaverse

Yuk ajak teman-temanmu untuk mengikuti challenge ini dan raih hadiah total RP12.500.000. Kami tunggu karyamu! 

#Maribelajar #UGMChallenge #diesnatalisUGM";1;info pengumuman hasil seleksi min;0;nojamine;info pengumuman hasil seleksi min;0;;;0;;;0;;;0;;;0;;;0;;;19;ucrew_ugm;2023-10-06T03:36:24.000Z
"looking at the challenge (or trouble? not sure)
let's gooo!!!!

Ready to spend all of my ""gabut"" day and time to fix this.
see, ya @magangmerdeka @maribelajar_id #msib5 #dataengineer #maribelajar";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;24;tesalonikaaa.s;2023-08-14T02:17:21.000Z
"Hello sobat Online
Perkenalkan aku adalah Fatmawati dari Universitas Negeri Makassar. Aku senang bisa menjadi bagian dari Studi/Proyek Independen Bersertifikat @maribelajar_id. Aku harap dengan ilmu yang diperoleh selama 4 bulan kedepan dapat bermanfaat dalam segala aspek. 

Kuy, guys...kalian selanjutnya see you
@maribelajar_id 
@kampusmerdeka.ri 
@magangmerdeka";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;-1;fatmawati0735;2023-08-02T06:56:14.000Z
"MSIB x Mari Belajar!!!!!
Holaaa everyone....
Aku Tesalonika dari Universitas Sumatera Utara @official.usu
Senang sekali rasanya diberikan kesempatan untuk mengikuti program MSIB by Kemendikbud @kampusmerdeka.ri dengan @maribelajar_id
MariBelajar merupakan official Partner PT @microsoft untuk menjalankan program seperti Studi Independen yang sedang aku ikuti saat ini
Mari Belajar juga sering mengadakan Webinar dan Pelatihan lohhh
waaahhh keren banget yaaa

Seluruh rangkaian kegiatan nanti akan menggunakan fitur team @microsoft365 yang bakal mengasah kemampuan kerjasama kita juga 
Aku harap selama 4 bulan ke depan,  aku bisa mengikuti setiap rencana pembelajaran yang sudah disusun dengan baik
Dan setelahnya aku bisa menjadi mahasiswa yang tampil lebih percaya diri tentunya karena ilmu yang aku dapatkan dari @maribelajar_id 
so excited to join the class, are u guys ready? 
next year is your turn ya dik @sifra_napitupulu @ester_nftl dkk";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;16;tesalonikaaa.s;2023-08-05T10:11:04.000Z
"Saya Iin Rahmadani Program Studi S1 Teknik Sipil Universitas Muhammadiyah Enrekang. Saya siap menjadi bagian dari program studi independen bersertifikat di @maribelajar_id program Microsoft Data Engineer bersama @maribelajar_id . Saya berharap dengan mengikuti program studi independen bersertifikat bersama @maribelajar_id dapat menambah wawasan saya mengenai analisis data engineer dan dapat menambah skil di bidang office
Untuk teman teman MSIB batch 5 yang masih bingung pilih mitra studi independen yuk!!! Ikut bergabung bersama dengan @maribelajar_id";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;16;iinruha02;2023-08-01T11:07:52.000Z
"[SOSIALISASI MITRA STUDI INDEPENDEN]

Calling all highly-motivated students!?

Bergabunglah dalam acara sosialisasi mitra studi independen bersama MariBelajar dan Indobot Academy??

Ada kuota khusus bagi mahasiswa UAD yang mendaftar MSIB 6 dan melamar di mitra tersebut lohhh

Posisi yang dibuka:
- MariBelajar: Data Analyst & AI
- MariBelajar: Microsoft Web & Mobile Developer
- MariBelajar: Microsoft Data Engineer
- Indobot Academy: Internet of Things (IoT) Engineer Camp

Don’t miss out on this incredible opportunity! 

Dafta segera!!
s.uad.id/sosialisasi-mitra-msib6-uad

#UADJobFair9 #JobFair #CampusHiring #CareerOpportunities #UAD #JogjaKarir #JogjaJobFair #CareerAlumni #Kampus4UAD #JobOpportunities #UADJogja #CareerFair #CareerExpo #uadjobfair9 #ujf9 #careeralumni #jobfair #jobfairjog #jobfairyogya #jobfairkampus #universitasahmaddahlan #kampus4uad #campushiring #campushiringuad";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;93;cdcbimawa_uad;2023-12-11T13:31:03.000Z
"Hi BINUSIAN,

Siapa yang ingin memperluas wawasan teknologi mereka?  Bergabunglah dalam Studi Independen Bersertifikat! Di sini, mahasiswa/I dapat memilih jalur pembelajaran AI Data Analyst, Microsoft Power Platform, atau Microsoft Data Engineer. Dapatkan sertifikasi internasional Microsoft dan konversi hingga 20 SKS. Jangan lewatkan kesempatan ini!

 Pelaksanaan Program: 16 Feb - 30 Des 2024 
 Batas Waktu Pendaftaran: 15 Des 2023

Mari raih Capaian Profil Lulusan:
•	*Microsoft Platform Developer*: Solusi bisnis dengan .NET Programming, Power Platform hingga konsep cloud computing.
•	*Microsoft Data Engineer*: Pembuatan dan manajemen basis data hingga pemahaman cloud computing.
•	*AI Data Analyst*: Dari data dan AI fundamental hingga penerapan generative AI dengan Python.

Tingkatkan kemampuanmu dan rancang solusi bisnis! Informasi lebih lanjut hubungi di care@maribelajar.org atau WA: +62 895-3585-15901

#StudiIndependen #MariBelajar #Teknologi #Sertifikasi";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;5;internshipbinus;2023-12-07T07:44:49.000Z
"?Hello Everyone

 Saya Erlina Maf'atun Rohmah, Mahasiswi Semester 5 Pendidikan Matematika di Universitas Islam Sultan Agung.

Saya siap mengikuti progam Studi Independent Bersertifikat Kampus Merdeka Batch 5 Tahun 2023 dengan @maribelajar_id pada pembelajaran Data Analyst And Al?

Dengan mengikuti kegiatan ini, harapan saya selama program nya berlangsung bisa mengembangkan soft & hard skill di luar aktivitas perkuliahan serta bisa belajar dalam menggali ilmu baru. Peluang ini menjadi kesempatan saya untuk  terus mengasah dan belajar ilmu baru pada bidang Data Analyst dan AI. Dengan diterima saya disini, saya sangat senang sekali bisa mendapatkan pengalaman serta ilmu yang baru?

Untuk teman-teman yang belum menerima tawaran stupen bersama MariBelajar yukks! let's go

""Bukan ilmu yang seharusnya mendatangimu, tapi kamu yang seharusnya mendatangi ilmu""-someone

#msib 
#msibbatch5 
#studiindependentbersertifikat 
#dataanalyst";6;wah congrats ya nok, selamat menempuh SI semoga dilancarkan...;0;yuu.lianti_;wah congrats ya nok, selamat menempuh SI semoga dilancarkan...;0;doraanggraaainiii;congrats bund?;0;ratna.psari;Congrats dan semangat terus Erlina;1;iam.erlinaw;@yuu.lianti_ amiin, mkasi mbaa??;0;;;0;;;0;;;66;iam.erlinaw;2023-08-03T15:56:01.000Z
"[Pendaftaran Studi Independen Bersertifikat Angkatan 6 Bersama MariBelajar X MSIB Kampus Merdeka]

Studi Independen adalah salah satu program dari banyaknya program kampus Merdeka. Memberikan kesepatan kepada Mahasiswa untuk belajar dan mengembangkan diri melalui aktivitas diluar kelas perkuliahan. Bagi mahasiswa yang ingin belajar atau berkembang diindustri digital dan memberikan peluang baru untuk sejumlah pekerjaan yang bersifat digital. 

Mau tau jalur pembelajaran apa aja yang ada di MariBelajar??? Pastinya berhubungan dengan yang sedang trend saat ini. 

Jeng….. Jeng…. Jengggggg…. 

1.	Microsoft Web & Mobile Developer 
2.	Data Anayst & AI 
3.	Microsot Data Engineer 

Benefit yang akan didapatkan:
1.	Tersedia subsidi kuota total Rp. 400.000,-/peserta
2.	Dana Beasiswa total 30 Juta Rupiah 
3.	Lisensi Microsoft 365 dengan penyimpanan cloud 1 TB
4.	Konversi 20 SKS
5.	Azure Lab Services,
6. dan masih banyak lagi  lainnya langsung cek di website: go.maribelajar.org/msib

Yuk tunggu apalagi segera daftarkan diri kalian, batas pendaftaran hanya sampai tanggal 15 Desember 2023
Jangan sampai terlewat yaa!!!

#EduCollege #dreamsquad?? #studiindependen #kampusmerdeka #msib #maribelajar";0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;17;educollege.id;2023-12-12T07:59:33.000Z
